pre_id,post_id,region,syn_type,syn_count
720575940603804350,720575940626730883,all,chemical,7
720575940603804350,720575940634553230,all,chemical,1
720575940603804350,720575940632871322,all,chemical,2
720575940603804350,720575940632409500,all,chemical,1
720575940603804350,720575940617226141,all,chemical,3
720575940603804350,720575940615036319,all,chemical,1
720575940603804350,720575940652554657,all,chemical,22
720575940603804350,720575940618135973,all,chemical,1
720575940603804350,720575940623579063,all,chemical,2
720575940603804350,720575940623262652,all,chemical,1
720575940603804350,720575940608545219,all,chemical,1
720575940603804350,720575940608661955,all,chemical,2
720575940603804350,720575940630318533,all,chemical,1
720575940603804350,720575940626046919,all,chemical,2
720575940603804350,720575940627144138,all,chemical,19
720575940603804350,720575940604088288,all,chemical,9
720575940603804350,720575940638900713,all,chemical,8
720575940603804350,720575940620468718,all,chemical,2
720575940603804350,720575940619864047,all,chemical,24
720575940603804350,720575940628537852,all,chemical,18
720575940603817900,720575940628884496,all,chemical,1
720575940603817900,720575940632912409,all,chemical,1
720575940603817900,720575940630086698,all,chemical,8
720575940603817900,720575940631059501,all,chemical,2
720575940603817900,720575940635835967,all,chemical,1
720575940603817900,720575940608496196,all,chemical,1
720575940603817900,720575940620783180,all,chemical,1
720575940603817900,720575940617932368,all,chemical,2
720575940603817900,720575940631534161,all,chemical,6
720575940603817900,720575940629787223,all,chemical,2
720575940603817900,720575940620120155,all,chemical,1
720575940603817900,720575940604624998,all,chemical,6
720575940603817900,720575940636789360,all,chemical,1
720575940603817900,720575940611644529,all,chemical,2
720575940603817900,720575940611169394,all,chemical,2
720575940603817900,720575940637952624,all,chemical,12
720575940603817900,720575940629777018,all,chemical,4
720575940603817900,720575940623276168,all,chemical,8
720575940603817900,720575940627348617,all,chemical,2
720575940603817900,720575940623767188,all,chemical,1
720575940603817900,720575940622680724,all,chemical,6
720575940603817900,720575940626093720,all,chemical,2
720575940603817900,720575940611050649,all,chemical,1
720575940603817900,720575940633318044,all,chemical,5
720575940603817900,720575940653703841,all,chemical,1
720575940603817900,720575940621371045,all,chemical,1
720575940603817900,720575940622700201,all,chemical,1
720575940603817900,720575940611314346,all,chemical,1
720575940603817900,720575940623225525,all,chemical,1
720575940603817900,720575940625841351,all,chemical,1
720575940603817900,720575940624238282,all,chemical,1
720575940603817900,720575940620351691,all,chemical,5
720575940603817900,720575940637064926,all,chemical,5
720575940603817900,720575940632512226,all,chemical,1
720575940603817900,720575940612732146,all,chemical,1
720575940603817900,720575940626324755,all,chemical,1
720575940603817900,720575940619031837,all,chemical,2
720575940603817900,720575940629325611,all,chemical,1
720575940603817900,720575940639977269,all,chemical,1
720575940603817900,720575940624924990,all,chemical,1
720575940603817900,720575940614311746,all,chemical,30
720575940603817900,720575940626661704,all,chemical,2
720575940603817900,720575940621225313,all,chemical,1
720575940603817900,720575940632772456,all,chemical,1
720575940603817900,720575940634356587,all,chemical,1
720575940603817900,720575940628463468,all,chemical,9
720575940603817900,720575940614233962,all,chemical,1
720575940603817900,720575940650416505,all,chemical,35
720575940603817900,720575940650935673,all,chemical,2
720575940603817900,720575940629525882,all,chemical,1
720575940603817900,720575940628473214,all,chemical,1
720575940603817900,720575940605242242,all,chemical,1
720575940603817900,720575940627910021,all,chemical,1
720575940603817900,720575940623126419,all,chemical,1
720575940603817900,720575940618135973,all,chemical,1
720575940603817900,720575940612093351,all,chemical,7
720575940603817900,720575940621061545,all,chemical,1
720575940603817900,720575940612819367,all,chemical,20
720575940603817900,720575940621052848,all,chemical,2
720575940603817900,720575940613677999,all,chemical,1
720575940603817900,720575940615028143,all,chemical,1
720575940603817900,720575940607800242,all,chemical,3
720575940603817900,720575940623887288,all,chemical,2
720575940603817900,720575940606739390,all,chemical,1
720575940603817900,720575940608661955,all,chemical,32
720575940603817900,720575940608545219,all,chemical,1
720575940603817900,720575940621415389,all,chemical,4
720575940603817900,720575940637368286,all,chemical,1
720575940603817900,720575940614614495,all,chemical,14
720575940603817900,720575940604016608,all,chemical,3
720575940603817900,720575940638900713,all,chemical,25
720575940603817900,720575940619507184,all,chemical,3
720575940603817900,720575940650734070,all,chemical,2
720575940603817900,720575940613427198,all,chemical,1
720575940603825120,720575940635119723,all,chemical,26
720575940603825120,720575940630538362,all,chemical,1
720575940603825120,720575940628789374,all,chemical,1
720575940603825120,720575940610152661,all,chemical,1
720575940603825120,720575940634646753,all,chemical,1
720575940603825120,720575940633360610,all,chemical,2
720575940603825120,720575940619317524,all,chemical,1
720575940603825120,720575940617990454,all,chemical,1
720575940603825120,720575940618649920,all,chemical,1
720575940603825120,720575940627796298,all,chemical,2
720575940603825120,720575940618250630,all,chemical,1
720575940603825120,720575940614082966,all,chemical,2
720575940603825120,720575940614207894,all,chemical,3
720575940603825120,720575940640762275,all,chemical,1
720575940603825120,720575940626887080,all,chemical,1
720575940603825120,720575940606173630,all,chemical,1
720575940603825120,720575940641251792,all,chemical,1
720575940603825120,720575940610284018,all,chemical,1
720575940603825120,720575940626663953,all,chemical,1
720575940603825120,720575940624226963,all,chemical,1
720575940603825120,720575940633246399,all,chemical,1
720575940603825120,720575940615989972,all,chemical,1
720575940603825120,720575940636087006,all,chemical,1
720575940603825120,720575940614646495,all,chemical,1
720575940603825120,720575940611787493,all,chemical,2
720575940603825120,720575940650937078,all,chemical,1
720575940603825120,720575940612946686,all,chemical,3
720575940603825120,720575940628456196,all,chemical,1
720575940603825120,720575940624358152,all,chemical,2
720575940603825120,720575940626463570,all,chemical,1
720575940603825120,720575940609010524,all,chemical,1
720575940603825120,720575940605242242,all,chemical,1
720575940603825120,720575940615134091,all,chemical,2
720575940603825120,720575940625871768,all,chemical,1
720575940603825120,720575940628308904,all,chemical,1
720575940603825120,720575940618214360,all,chemical,1
720575940603825120,720575940619207664,all,chemical,2
720575940603825120,720575940621077488,all,chemical,4
720575940603825120,720575940618566657,all,chemical,2
720575940603825120,720575940634821733,all,chemical,1
720575940603825120,720575940634188907,all,chemical,1
720575940603825120,720575940615281862,all,chemical,4
720575940603825120,720575940632108257,all,chemical,1
720575940603825120,720575940611607779,all,chemical,2
720575940603825120,720575940622202150,all,chemical,2
720575940603825120,720575940613068083,all,chemical,1
720575940603825120,720575940620490093,all,chemical,1
720575940603825120,720575940635559322,all,chemical,1
720575940603825120,720575940617276889,all,chemical,1
720575940603825120,720575940626462184,all,chemical,1
720575940603825120,720575940620719600,all,chemical,2
720575940603825120,720575940626742769,all,chemical,1
720575940603825120,720575940604337696,all,chemical,1
720575940603825120,720575940632211015,all,chemical,5
720575940603825120,720575940638910040,all,chemical,1
720575940603825120,720575940634916453,all,chemical,1
720575940603825120,720575940629493356,all,chemical,2
720575940603825120,720575940622253704,all,chemical,2
720575940603825120,720575940613039795,all,chemical,1
720575940603825120,720575940617277145,all,chemical,2
720575940603825120,720575940629382903,all,chemical,2
720575940603825120,720575940629640960,all,chemical,1
720575940603825120,720575940630914863,all,chemical,2
720575940603825120,720575940631576367,all,chemical,2
720575940603825120,720575940640218941,all,chemical,2
720575940603825120,720575940615645034,all,chemical,2
720575940603825120,720575940638881699,all,chemical,1
720575940603825120,720575940623179703,all,chemical,1
720575940603825120,720575940604749758,all,chemical,1
720575940603825120,720575940622673860,all,chemical,1
720575940603825120,720575940620642287,all,chemical,1
720575940603942828,720575940637702222,all,chemical,1
720575940603942828,720575940627083397,all,chemical,3
720575940603942828,720575940620320902,all,chemical,7
720575940603942828,720575940623276168,all,chemical,1
720575940603942828,720575940624244922,all,chemical,1
720575940603942828,720575940620351691,all,chemical,1
720575940603942828,720575940614492397,all,chemical,6
720575940603942828,720575940611621166,all,chemical,1
720575940603942828,720575940610505006,all,chemical,1
720575940603942828,720575940635967886,all,chemical,7
720575940603942828,720575940618516894,all,chemical,3
720575940603942828,720575940608545219,all,chemical,2
720575940603942828,720575940633573836,all,chemical,2
720575940603942828,720575940638900713,all,chemical,2
720575940603942828,720575940610980374,all,chemical,1
720575940603942828,720575940623841816,all,chemical,10
720575940603942828,720575940632912409,all,chemical,1
720575940603942828,720575940608336514,all,chemical,3
720575940603942828,720575940627231400,all,chemical,4
720575940603942828,720575940627206842,all,chemical,1
720575940603942828,720575940639177449,all,chemical,1
720575940603942828,720575940630006521,all,chemical,1
720575940603942828,720575940634823449,all,chemical,3
720575940603942828,720575940645180196,all,chemical,1
720575940603942828,720575940621638534,all,chemical,1
720575940603942828,720575940628849668,all,chemical,1
720575940603942828,720575940624923655,all,chemical,1
720575940603942828,720575940629638186,all,chemical,3
720575940603942828,720575940626861104,all,chemical,4
720575940603942828,720575940611169394,all,chemical,1
720575940603942828,720575940627717246,all,chemical,4
720575940603942828,720575940621401222,all,chemical,1
720575940603942828,720575940626977947,all,chemical,1
720575940603942828,720575940632040652,all,chemical,1
720575940603942828,720575940623021292,all,chemical,4
720575940603942828,720575940614710509,all,chemical,2
720575940603942828,720575940629513478,all,chemical,2
720575940603942828,720575940609799470,all,chemical,2
720575940603942828,720575940607774044,all,chemical,1
720575940603942828,720575940626677097,all,chemical,3
720575940603942828,720575940629065078,all,chemical,9
720575940603942828,720575940640714192,all,chemical,2
720575940603942828,720575940617276889,all,chemical,2
720575940603942828,720575940630742521,all,chemical,3
720575940603942828,720575940608431625,all,chemical,1
720575940603942828,720575940613025331,all,chemical,3
720575940603942828,720575940625194558,all,chemical,1
720575940603942828,720575940620783180,all,chemical,1
720575940603942828,720575940638910040,all,chemical,10
720575940603942828,720575940626013958,all,chemical,5
720575940603942828,720575940627111752,all,chemical,1
720575940603942828,720575940617224093,all,chemical,1
720575940603942828,720575940614817695,all,chemical,1
720575940603942828,720575940623579063,all,chemical,1
720575940603942828,720575940604088288,all,chemical,3
720575940603989420,720575940628169219,all,chemical,5
720575940603989420,720575940623925774,all,chemical,2
720575940603989420,720575940626663953,all,chemical,2
720575940603989420,720575940611567638,all,chemical,1
720575940603989420,720575940622680088,all,chemical,2
720575940603989420,720575940625695269,all,chemical,1
720575940603989420,720575940610063918,all,chemical,2
720575940603989420,720575940618608177,all,chemical,3
720575940603989420,720575940618965553,all,chemical,12
720575940603989420,720575940645328436,all,chemical,1
720575940603989420,720575940617289782,all,chemical,3
720575940603989420,720575940618886710,all,chemical,1
720575940603989420,720575940629602871,all,chemical,4
720575940603989420,720575940630209603,all,chemical,3
720575940603989420,720575940630731847,all,chemical,1
720575940603989420,720575940618987600,all,chemical,3
720575940603989420,720575940632080977,all,chemical,1
720575940603989420,720575940638835288,all,chemical,1
720575940603989420,720575940611772514,all,chemical,1
720575940603989420,720575940628523113,all,chemical,11
720575940603989420,720575940635119723,all,chemical,7
720575940603989420,720575940635028591,all,chemical,4
720575940603989420,720575940612580977,all,chemical,1
720575940603989420,720575940613491826,all,chemical,1
720575940603989420,720575940635307639,all,chemical,1
720575940603989420,720575940622312072,all,chemical,2
720575940603989420,720575940626901136,all,chemical,3
720575940603989420,720575940623784596,all,chemical,1
720575940603989420,720575940625656980,all,chemical,12
720575940603989420,720575940615332502,all,chemical,1
720575940603989420,720575940655750305,all,chemical,4
720575940603989420,720575940640834211,all,chemical,51
720575940603989420,720575940620813989,all,chemical,2
720575940603989420,720575940635234478,all,chemical,2
720575940603989420,720575940613763759,all,chemical,1
720575940603989420,720575940620258480,all,chemical,1
720575940603989420,720575940604954289,all,chemical,13
720575940603989420,720575940622007472,all,chemical,1
720575940603989420,720575940611347123,all,chemical,6
720575940603989420,720575940622425271,all,chemical,1
720575940603989420,720575940621759169,all,chemical,1
720575940603989420,720575940624531652,all,chemical,4
720575940603989420,720575940623551684,all,chemical,1
720575940603989420,720575940625216202,all,chemical,1
720575940603989420,720575940610739918,all,chemical,1
720575940603989420,720575940641704656,all,chemical,1
720575940603989420,720575940639878352,all,chemical,2
720575940603989420,720575940631380695,all,chemical,1
720575940603989420,720575940618676440,all,chemical,2
720575940603989420,720575940634646753,all,chemical,2
720575940603989420,720575940629292785,all,chemical,2
720575940603989420,720575940629358321,all,chemical,9
720575940603989420,720575940629249783,all,chemical,5
720575940603989420,720575940618769153,all,chemical,12
720575940603989420,720575940626667270,all,chemical,1
720575940603989420,720575940623781127,all,chemical,16
720575940603989420,720575940611821334,all,chemical,4
720575940603989420,720575940612560680,all,chemical,6
720575940603989420,720575940628437291,all,chemical,5
720575940603989420,720575940624755504,all,chemical,2
720575940603989420,720575940619991862,all,chemical,1
720575940603989420,720575940640302389,all,chemical,4
720575940603989420,720575940632129848,all,chemical,1
720575940603989420,720575940627368254,all,chemical,1
720575940603989420,720575940626384200,all,chemical,1
720575940603989420,720575940611928930,all,chemical,1
720575940603989420,720575940606126438,all,chemical,1
720575940603989420,720575940636295019,all,chemical,2
720575940603989420,720575940619197318,all,chemical,4
720575940603989420,720575940622838154,all,chemical,3
720575940603989420,720575940615907723,all,chemical,1
720575940603989420,720575940619750822,all,chemical,1
720575940603989420,720575940620173737,all,chemical,2
720575940603989420,720575940620723126,all,chemical,8
720575940603989420,720575940607854531,all,chemical,1
720575940603989420,720575940622009284,all,chemical,3
720575940603989420,720575940622673860,all,chemical,5
720575940603989420,720575940612096462,all,chemical,1
720575940603989420,720575940632009167,all,chemical,4
720575940603989420,720575940628921303,all,chemical,1
720575940603989420,720575940620306904,all,chemical,1
720575940603989420,720575940639895003,all,chemical,1
720575940603989420,720575940612766691,all,chemical,1
720575940603989420,720575940636280809,all,chemical,2
720575940603989420,720575940623945194,all,chemical,4
720575940603989420,720575940625952755,all,chemical,1
720575940603989420,720575940629310970,all,chemical,1
720575940603989420,720575940612612094,all,chemical,9
720575940603989420,720575940622156799,all,chemical,3
720575940604016608,720575940628251146,all,chemical,5
720575940604016608,720575940628884496,all,chemical,1
720575940604016608,720575940632912409,all,chemical,1
720575940604016608,720575940618932763,all,chemical,1
720575940604016608,720575940630086698,all,chemical,13
720575940604016608,720575940621785129,all,chemical,1
720575940604016608,720575940625194558,all,chemical,1
720575940604016608,720575940617932368,all,chemical,1
720575940604016608,720575940631534161,all,chemical,4
720575940604016608,720575940620120155,all,chemical,3
720575940604016608,720575940615905373,all,chemical,3
720575940604016608,720575940623935588,all,chemical,1
720575940604016608,720575940604624998,all,chemical,10
720575940604016608,720575940634857583,all,chemical,1
720575940604016608,720575940637952624,all,chemical,12
720575940604016608,720575940611644529,all,chemical,5
720575940604016608,720575940611169394,all,chemical,6
720575940604016608,720575940608336514,all,chemical,2
720575940604016608,720575940627083397,all,chemical,2
720575940604016608,720575940623276168,all,chemical,20
720575940604016608,720575940637603982,all,chemical,2
720575940604016608,720575940623767188,all,chemical,3
720575940604016608,720575940625689236,all,chemical,1
720575940604016608,720575940626093720,all,chemical,3
720575940604016608,720575940633318044,all,chemical,4
720575940604016608,720575940633350812,all,chemical,3
720575940604016608,720575940614373023,all,chemical,1
720575940604016608,720575940653703841,all,chemical,7
720575940604016608,720575940614582946,all,chemical,4
720575940604016608,720575940644654752,all,chemical,1
720575940604016608,720575940621371045,all,chemical,1
720575940604016608,720575940622364854,all,chemical,1
720575940604016608,720575940620512950,all,chemical,1
720575940604016608,720575940603637438,all,chemical,4
720575940604016608,720575940620351691,all,chemical,1
720575940604016608,720575940609234130,all,chemical,2
720575940604016608,720575940612858586,all,chemical,1
720575940604016608,720575940612752611,all,chemical,12
720575940604016608,720575940614710509,all,chemical,2
720575940604016608,720575940614492397,all,chemical,3
720575940604016608,720575940612732146,all,chemical,3
720575940604016608,720575940627069712,all,chemical,3
720575940604016608,720575940626324755,all,chemical,2
720575940604016608,720575940623991576,all,chemical,1
720575940604016608,720575940619031837,all,chemical,1
720575940604016608,720575940629325611,all,chemical,2
720575940604016608,720575940610505006,all,chemical,1
720575940604016608,720575940631123759,all,chemical,1
720575940604016608,720575940615723314,all,chemical,3
720575940604016608,720575940614311746,all,chemical,37
720575940604016608,720575940618234704,all,chemical,1
720575940604016608,720575940635714399,all,chemical,3
720575940604016608,720575940621225313,all,chemical,3
720575940604016608,720575940623587683,all,chemical,1
720575940604016608,720575940622314339,all,chemical,1
720575940604016608,720575940614233962,all,chemical,3
720575940604016608,720575940634356587,all,chemical,7
720575940604016608,720575940650416505,all,chemical,38
720575940604016608,720575940621092220,all,chemical,1
720575940604016608,720575940626226576,all,chemical,1
720575940604016608,720575940623126419,all,chemical,2
720575940604016608,720575940616038806,all,chemical,2
720575940604016608,720575940644465568,all,chemical,3
720575940604016608,720575940613168554,all,chemical,1
720575940604016608,720575940603942828,all,chemical,1
720575940604016608,720575940613677999,all,chemical,4
720575940604016608,720575940632005573,all,chemical,1
720575940604016608,720575940641188304,all,chemical,13
720575940604016608,720575940621415389,all,chemical,10
720575940604016608,720575940637368286,all,chemical,2
720575940604016608,720575940614067167,all,chemical,1
720575940604016608,720575940623386077,all,chemical,1
720575940604016608,720575940614614495,all,chemical,15
720575940604016608,720575940638900713,all,chemical,36
720575940604016608,720575940653213174,all,chemical,9
720575940604016608,720575940650734070,all,chemical,1
720575940604088288,720575940630650936,all,chemical,9
720575940604088288,720575940604624998,all,chemical,3
720575940604088288,720575940613455986,all,chemical,1
720575940604088288,720575940621000831,all,chemical,4
720575940604088288,720575940620320902,all,chemical,1
720575940604088288,720575940623769783,all,chemical,7
720575940604088288,720575940624244922,all,chemical,6
720575940604088288,720575940615528678,all,chemical,25
720575940604088288,720575940626161930,all,chemical,3
720575940604088288,720575940618780962,all,chemical,236
720575940604088288,720575940611621166,all,chemical,9
720575940604088288,720575940618002747,all,chemical,3
720575940604088288,720575940618649920,all,chemical,1
720575940604088288,720575940633665903,all,chemical,1
720575940604088288,720575940635967886,all,chemical,2
720575940604088288,720575940616946065,all,chemical,6
720575940604088288,720575940632871322,all,chemical,2
720575940604088288,720575940620165541,all,chemical,2
720575940604088288,720575940620001718,all,chemical,2
720575940604088288,720575940612710883,all,chemical,20
720575940604088288,720575940638900713,all,chemical,185
720575940604088288,720575940620468718,all,chemical,1
720575940604088288,720575940611244530,all,chemical,46
720575940604088288,720575940637958709,all,chemical,2
720575940604088288,720575940647952948,all,chemical,1
720575940604088288,720575940608336514,all,chemical,2
720575940604088288,720575940622680724,all,chemical,2
720575940604088288,720575940631839457,all,chemical,7
